HSR,ACT,GPA1,GPA2,GPA3,GPA4,GPA5,GPA6,GPA7,GPA8,,
0.4047,0.8507,0.2767,1.1149,-0.2044,-0.3112,-0.3192,1.6579,0.1916,1.4047 
-5.09E-02,-2.0736,-1.1078,-1.0213,-0.7789,-1.1553,-0.3538,-2.0429,-0.5298,-1.5617 
-0.6792,-0.1256,-0.3254,-0.5014,-0.1631,2.25E-02,-0.1663,-0.1675,0.3588,-4.99E-02 
1.2902,-0.415,1.1678,-0.9326,-0.4046,0.2479,-0.4392,-1.4535,4.9E-02,1.2173 
0.7521,0.6883,1.3376,0.185,-0.1917,0.5329,1.981,5.06E-02,1.0437,0.2298 
-0.3692,0.5266999999999999,-1.4012,-1.3702,-0.6123,0.2932,-1.543,0.2596,-0.1799,0.3136 
0.298,-0.9104,-0.2418,0.4671,-0.382,-8.67E-02,-0.4347,2.3E-02,0.3321,-1.0854 
1.354,-0.6538,0.8649,2.0347,2.2876,1.7227,1.7545,1.3958,1.4481,1.6526 
-0.1517,-0.4876,0.1755,1.2637,1.336,-0.5957,1.1943,0.1933,0.1079,0.6869 
0.2492,0.2447,1.1749,1.5233,0.3526,1.1889,0.3916,-9.35E-02,0.6929999999999999,1.119 
-0.4132,-1.466,-1.5035,-1.0808,0.6185,1.25E-02,-1.5079,-2.048,-2.4721,-1.9879 
0.1517,-0.2065,0.115,-1.0693,-1.4615,-1.2183,-0.5532,-1.1048,-0.2082,-0.7612 
-1.4871,-1.0497,0.4603,-0.4324,0.6956,1.2973,0.7131999999999999,-0.8493000000000001,-0.7871,-1.1875 
0.6307,0.3744,6.5E-02,2.34E-02,-0.1635,0.2723,-0.8359,-0.5339,-0.7151999999999999,0.8576 
1.2938,-0.2325,0.5152,0.3434,-0.4295,-0.1337,0.6775,0.338,6.08E-02,0.5759 
0.6577,2.4468,1.4243,2.1249,0.8228,1.9298,1.8539,0.6218,1.4543,1.9946 
1.051,2.5075,0.8962,0.286,-0.6465,-0.3914,-0.1972,-1.0741,-2.0218,-1.2842 
0.9751,1.7037,0.6081,0.8082,0.3513,0.3538,2.2118,1.3986,1.2811,0.7082000000000001 
-0.6136,0.4616,-0.1235,-1.0391,-1.6658,-0.9378,-0.5517,-0.9617,-0.8409,0.3785 
-0.8764999999999999,-0.7432,-0.3274,0.2205,0.9019,1.7094,-2.94E-02,-0.8869,1.4935,-0.984 
2.58E-02,2.16E-02,-0.7647,0.6378,-1.75E-02,0.424,1.1158,2.157,-0.4557,1.1004 
-0.1915,0.647,-0.31,-0.1074,-0.6653,9.74E-02,0.9315,0.7126,1.6775,0.4465 
0.3793,0.5568,-0.5233,-0.3259,-0.7071,9.7E-03,-1.3934,0.5289,-0.2724,0.6178 
-0.3194,0.481,0.2112,-0.8908,-0.216,0.7522,-0.5777,-3.54E-02,-0.1372,-0.4009 
1.5465,-0.6988,8.32E-02,-1.037,-0.1814,-0.8865,0.8375,0.4268,-0.6145,-1.2491 
0.1059,-0.9053,0.3972,-0.2029,0.1961,-0.805,-0.7824,-1.8792,-0.3961,-0.9362 
-1.0703,-2.0586,-0.6506,-1.56E-02,-0.5554,0.5148,1.0255,0.4769,0.1099,0.5649999999999999 
2.292,0.5563,1.6733,0.7089,0.556,-9.51E-02,-0.2955,-5.85E-02,0.601,-0.3806 
1.4153,0.9974,1.0149,2.5058,0.2598,1.6773,1.069,1.0839,0.9133,0.5656 
-1.411,-1.277,-0.2035,-1.0978,-1.0336,8.59E-02,-0.8259,-5.1E-02,0.1372,-0.6491 
0.2719,-0.128,0.6836,0.3615,4.43E-02,-0.2518,-0.973,-0.3978,-0.1927,1.4154 
0.6364,-0.5266999999999999,0.3142,1.1258,0.4582,1.0656,1.526,0.7149,0.8102,0.2982 
-0.1264,0.6449,0.5393,0.5212,-0.3921,-0.8998,0.2784,-0.3332,0.5947,0.6362 
0.3979,-1.3669,0.6652,0.5227000000000001,1.8586,0.5204,1.8308,0.5722,0.8176,0.6745 
2.7025,2.3957,0.5614,1.4046,1.2282,1.2227,0.8558,-0.5065,-0.1843,1.2648 
1.1577,-8.62E-02,3.43E-02,0.6948,-0.5409,2.24E-02,0.6178,0.5161,-0.2164,-0.2314 
1.0843,-0.6222,-0.4145,0.8534,0.7558,0.2901,0.7295,0.2108,0.3273,2.04E-02 
1.2016,0.6018,-0.4608,-0.9587,0.1698,1.5776,-0.7275,1.3601,0.2495,-1.4937 
-1.8849,-1.3786,-0.7511,-1.4333,-1.83E-02,-1.8606,0.213,4.48E-02,-0.5095,-0.3225 
0.1883,0.1064,0.1393,-0.8247,-1.3215,-1.8407,-2.92E-02,-0.3995,8.35E-02,-0.3399 
0.3962,0.7574,0.11,-0.3056,0.7784,0.5131,0.7349,0.9879,1.6709,0.4922 
0.451,1.0731,8.42E-02,-0.7327,-1.0576,-0.3565,-0.1727,-0.283,-1.3302,-2.2928 
-1.8757,-0.622,0.1764,0.4179,-0.7327,0.274,-0.9207,0.5279,-0.8318,-0.1316 
-1.3819,3.53E-02,8.27E-02,-0.5439000000000001,-1.0557,-0.6203,-2.2759,-0.1988,-0.9885,0.805 
0.3659,-0.9442,0.4994,2.1598,-0.5727,0.959,0.3493,0.6856,0.2546,-0.7582 
-1.3779,-1.5376,-0.426,-1.28,-1.9887,4.79E-02,-0.276,-1.6432,-9.61E-02,-0.6832 
0.8116,0.2461,-1.4726,0.9147,0.5069,1.4439,0.6932,0.5175999999999999,-0.6252,0.1326 
-0.9163,0.6949,-1.2626,0.1991,-0.803,0.5552,-0.6604,-0.3315,-0.4582,-0.9314 
0.6991000000000001,0.7839,0.9432,0.4862,7.03E-02,0.3513,0.3856,-0.1016,-0.999,-0.3178 
0.3492,1.0376,-0.3258,-0.7977,0.3416,0.2209,0.2621,-0.9612000000000001,0.3557,-0.7572 
0.209,0.3929,-0.2111,2.0044,0.6684,1.0516,0.7072000000000001,1.0764,1.2233,0.3485 
0.8811,2.1358,1.8917,0.9123,0.8819,0.8581,-0.6052,-3.6E-02,0.6848,0.1427 
-2.292,-1.3543,-2.2584,-1.2045,-2.1646,-1.2961,-1.5425,-0.717,-0.4615,-3.73E-02 
-5.25E-02,-4.71E-02,-3.58E-02,0.9119,0.3741,-5.57E-02,0.3145,-0.4961,-0.1401,0.8213 
1.7539,-0.1065,1.6315,0.3968,0.9535,0.8746,3.111,1.5353,8.1E-02,2.1503 
-1.7466,-0.3841,-0.6126,-0.9528,-1.2297,-0.2813,9.98E-02,-0.2031,-1.3229,0.5112 
1.062,0.7206,1.2506,2.0279,2.7916,1.2508,2.1377,1.8848,1.249,2.3796 
-0.8673,0.3385,1.0259,1.68E-02,0.2085,1.0637,-0.6042999999999999,0.5411,-1.1625,-0.2012 
0.1122,1.9178,0.9985000000000001,1.7391,2.6179,1.9575,2.2223,1.3664,1.2238,0.9903 
1.3047,0.4194,-0.9911,-4.03E-02,-1.0666,-0.7319,0.3906,-0.2159,-0.1911,1.21E-02 
8.6E-03,0.2121,-0.652,-0.2768,-1.3237,-2.3079,-0.8195,-1.02,-0.3823,-0.2593 
-2.417,-0.8399,-2.2722,-1.6234,-1.7397,-2.2175,-1.4163,-0.6136,-0.8386,7.6E-03 
-0.7294,-0.4358,-0.107,-0.9156,-0.2846,1.1639,0.7752,1.0683,-0.3156,1.7077 
0.1375,0.1997,-1.0306,-1.2128,-0.3645,-0.547,-2.0518,-0.2339,-1.7832,-1.0934 
-5.72E-02,-1.1532,-1.091,-0.5133,-1.3207,-0.7393999999999999,0.1857,-0.6771,-0.5656,-0.1204 
0.6519,-1.1466,-0.3208,-0.394,0.6852,-5.96E-02,-0.1604,-0.5077,0.3252,0.2937 
-9.8E-02,0.8131,0.8045,0.1192,1.1014,0.3909,0.6676,1.1048,0.828,-0.2692 
0.4702,0.3879,0.5165,0.7141,1.4901,1.661,1.5916,1.4246,0.8962,1.2425 
-1.6723,0.369,0.2482,-1.3661,0.4292,8.96E-02,-1.2306,1.0669,0.799,-1.2498 
-2.43E-02,1.2426,0.8791,-0.991,-0.4128,1.1007,1.7657,1.6541,0.4763,0.7683 
0.246,3.39E-02,0.3731,0.2817,1.276,1.1963,2.8247,3.2731,2.9977,1.0082 
0.7091,0.8217,1.8122,1.3466,0.361,1.8705,1.8517,0.914,2.6322,1.8153 
0.2283,-1.5388,-2.0197,-1.424,-0.7237,-0.7831,1.46E-02,0.1973,-0.5351,0.6534 
9.959999999999999E-02,0.6041,0.3565,-0.8417,-0.4016,-0.1686,0.2753,0.4354,1.3429,3.91E-02 
-1.2938,-1.3154,-0.7526,-0.3015,-0.6044,-0.1191,0.3269,-0.3258,-0.4478,0.6882 
0.3676,-1.7069,0.9,0.9579,-0.2265,-2.71E-02,-0.8006,-0.8568,0.1283,0.9748 
0.1391,0.513,1.5289,0.9238,2.0198,-0.2707,1.0739,-0.3309,0.7889,-0.4971 
-0.9092,-0.356,0.6136,-0.7094,-0.1268,-0.5692,-0.2616,1.1975,0.2383,-0.3259 
0.856,-0.4758,1.8557,2.0544,1.9984,1.8566,2.0506,3.6078,1.0579,2.1653 
-0.4807,-0.8411999999999999,0.1196,0.484,-1.1091,-0.2732,0.4023,1.0923,2.0376,1.539 
-0.4458,0.1914,-0.1932,1.48E-02,-0.3342,0.6073,1.4333,-7.32E-02,0.6572,1.3696 
-1.8578,-0.9845,-1.4402,-1.062,-0.3259,-0.9928,-0.6869,-1.7987,-1.3429,-0.7765 
0.3161,0.2304,0.1739,0.1589,0.5785,-0.2504,1.4152,1.066,0.2151,-0.9339 
-6.660000000000001E-02,0.5315,0.2734,1.5358,2.6258,0.4273,2.2263,2.0549,2.6739,0.8048999999999999 
0.3029,0.8045,-0.264,-0.8663,-0.8319,-2.1859,-1.4463,-0.6067,-1.6751,-0.7319 
0.5929,0.6521,1.0378,0.7794,0.6497000000000001,0.7736,-1.36E-02,0.4343,-0.4094,0.5607 
-0.5762,-1.7172,-4.05E-02,-1.0138,0.8206,-0.1992,0.8879,-0.3587,0.1968,-0.3057 
-0.3659,1.2562,-0.3151,-0.3909,-1.1593,-1.5502,-0.7325,0.325,-1.8349,-2.3693 
-0.9068000000000001,0.7309,1.0085,0.7516,-1.1722,-0.5427,0.7533,0.171,0.3655,0.3207 
-0.9726,0.6325,0.4523,-1.4773,-0.2263,-0.1948,0.3672,-0.724,-0.5659,-1.8708 
-0.5855,0.8827,0.3014,0.5957,0.5348000000000001,-0.6642,-0.4705,8.1E-03,7.41E-02,-1.0624 
1.4369,-0.5284,-0.3749,0.292,-1.148,1.14,0.762,1.0945,1.1919,1.7449 
-0.8537,-1.7499,-0.2635,-2.99E-02,-0.3201,-0.7259,0.5965,-0.5568,0.3089,-0.7728 
0.9626,0.2566,2.2628,1.2868,0.8722,-0.187,0.3683,0.4037,1.5436,1.1138 
0.3194,-0.2378,0.1111,0.1893,1.8447,-6.279999999999999E-02,-1.2313,0.2216,-1.0585,-1.1849 
-5.88E-02,0.2648,1.2114,0.179,1.1908,0.6025,8.500000000000001E-02,0.2163,-0.148,0.6217 
0.6441,1.6718,0.9576,1.2735,1.4777,1.0086,1.1213,0.4674,0.1198,0.9933999999999999 
0.4632,0.1733,1.9676,2.3024,0.191,-0.5048,0.3427,1.3902,6.59E-02,-1.0732 
0.5891999999999999,-1.093,-0.3375,-6.320000000000001E-02,0.2624,-0.7218,-0.2198,-1.9153,1.4432,2.2621 
1.0985,0.8387,-1.7205,-1.1168,0.225,-0.6177,-0.1206,-0.698,0.6183,-0.3234 
0.1787,1.7012,0.2151,2.5164,-0.2005,0.8908,0.4738,0.4859,1.8273,1.2756 
-0.4355,-1.5491,-1.2438,-2.1519,-1.3498,-1.5739,-1.6096,-0.4396,-0.4299,-0.804 
0.5432,0.4942,-0.3782,-5.E-03,0.4611,0.61,1.7403,-0.1394,0.5705,0.1683 
0.6288,-6.500000000000001E-03,0.8717,0.623,0.6929999999999999,0.8363,2.2923,0.2829,0.7573,-0.1263 
-2.3142,-1.5484,-1.5822,-1.3211,-2.0627,-0.6523,-1.1695,-1.1725,-1.1287,3.2E-03 
0.2058,0.309,-0.5736,0.5659,2.1337,1.7775,1.7922,1.5343,1.8649,1.3883 
1.0032,0.2866,1.5682,0.5433,-0.1587,0.9314,1.1859,-0.2782,0.9928,1.1034 
-0.4737,0.2338,-0.123,-0.3147,0.3661,2.1011,0.8955,-0.1729,-0.8549,0.5875 
1.4196,-1.8952,2.0201,1.6618,1.8589,2.192,1.7733,0.794,0.4939,-7.71E-02 
-1.7539,-1.8292,-0.458,0.6052999999999999,-4.47E-02,-0.1161,-1.289,-1.7785,-0.3645,-0.1088 
-0.7376,-0.335,0.1797,0.1695,0.2422,1.177,-0.2041,-6.07E-02,1.4357,0.245 
0.9651,0.3951,-1.06E-02,-0.4342,0.2552,-9.68E-02,0.1646,1.1651,0.9126,0.2835 
-0.2058,1.0108,6.07E-02,0.8887,0.4699,-0.5675,0.288,0.7151999999999999,0.9366,0.1834 
0.5377999999999999,0.1697,-0.4488,-9.15E-02,-1.8668,-1.8041,0.4052,-1.0599,-0.6497000000000001,9.9E-02 
-0.8073,0.8027,-0.2942,-0.7358,-0.7963,-0.5553,-0.4489,7.6E-02,-1.1003,-0.5554 
0.3509,0.458,-0.9543,-1.671,-1.992,-2.0615,-1.9861,-3.4644,-3.7895,-2.6885 
0.3642,0.7512,0.671,8.01E-02,4.42E-02,-1.4049,-1.6699,-0.8659,-0.3386,-0.4234 
0.9676,0.412,0.4115,0.7108,0.854,0.1385,0.7605,0.5415,0.6503,0.2764 
-2.1006,-6.79E-02,-0.748,-0.1794,0.1145,-0.3383,0.4035,-0.3016,-0.7892,-0.8994 
-0.6403,-0.6528,-2.2589,-1.1735,-0.5382,-1.8084,-0.7707000000000001,-1.7557,-0.8597,0.5913 
-1.1888,0.6822,-0.8306,1.32E-02,0.2429,-0.593,0.1919,0.3849,-0.5707,-0.9234 
-1.0675,-0.8815,-1.1516,-0.7295,-1.2788,-1.9076,-0.3606,-0.305,0.7829,0.2502 
2.4798,-0.7282,-0.6137,0.1575,-7.35E-02,1.1738,1.4E-02,1.5504,0.4474,1.3548 
0.4303,-0.1238,-0.2251,9.61E-02,0.7324000000000001,-1.1736,-1.1981,-0.3295,0.4642,-0.1406 
1.2794,-1.441,-0.948,0.9608,1.0849,0.4399,0.7033,-0.2813,0.6853,-8.91E-02 
0.5144,-0.1692,0.7163,1.6833,0.6662,-0.3431,0.3671,4.1E-03,1.0083,-0.2482 
0.6042,-0.9833,0.1957,0.6475,1.1499,0.271,1.4634,-4.99E-02,0.6641,-0.1398 
-1.33E-02,1.4879,1.0566,-0.6454,0.8276,0.1541,0.38,-0.6761,-0.1529,-0.4631 
-1.1669,-0.7119,-1.4319,-0.5188,-1.1548,0.6941000000000001,-1.0935,-2.0525,-2.0688,-0.3122 
-1.9437,0.4549,-1.1755,-1.1593,-0.8967000000000001,-3.48E-02,-0.1434,-0.1798,-2.95E-02,0.1302 
0.1819,0.9142,-1.2655,-0.8978,-1.813,-1.6999,-2.3422,-1.6141,-0.747,-1.1282 
-2.073,-1.6859,-1.1833,-0.9752,-0.856,-0.6266,-0.5717,-0.9774,-0.1161,0.3034 
-1.2447,-0.7176,-1.2746,-0.8174,1.3612,0.7487,0.347,-1.3745,-1.0641,-0.7208 
1.2179,0.3234,-0.672,-0.5421,-1.639,-0.5955,-0.9308,-0.6827,-0.5573,0.8075 
-1.4026,-1.4287,-0.61,-0.3365,-0.6626,7.35E-02,0.1718,-0.6374,-1.8952,-0.9856 
-0.4389,-0.1776,0.4635,0.2396,-0.9185,-0.258,1.2926,1.8605,-5.61E-02,1.1991 
0.9903,0.9404,1.1453,0.9079,1.3459,1.5743,2.4287,0.5597,0.3472,0.838 
-1.4685,-1.4649,6.64E-02,-0.2532,0.9362,-1.0023,0.2021,-9.900000000000001E-03,-0.4855,0.3138 
3.84E-02,0.1541,-1.07,6.859999999999999E-02,-0.2607,-0.2212,-0.8962,-1.2886,-0.6679,-1.6833 
-6.5E-02,0.3514,-0.1499,1.0792,0.9352,1.4473,-0.3229,-0.2338,0.9614,-0.5656 
0.4493,-0.3792,1.1901,4.37E-02,-0.4228,0.471,0.5784,0.4732,-0.1964,0.5505 
-0.6951000000000001,0.4394,-0.4785,-0.6853,-0.6294,-1.9405,-1.7668,-0.103,1.2728,1.0112 
1.3579,0.4676,-8.24E-02,-0.3909,-0.3758,0.4749,-0.4435,0.1481,1.7579,0.9955000000000001 
-0.7050999999999999,-5.7E-03,1.7625,1.5946,2.0257,-5.82E-02,0.6916,1.2799,2.3588,-8.890000000000001E-02 
-0.7479,0.6308,-0.1143,-0.6157,-1.2462,0.4788,-0.3411,0.4468,0.193,1.0566 
-0.3177,-0.1733,1.4118,1.2211,1.0589,1.2328,2.1819,1.4888,1.3466,2.3928 
-0.3609,2.2392,1.2649,1.5398,1.5586,0.5145,2.2431,1.8778,1.9418,1.4544 
-0.7773,-0.6879,0.8264,-0.493,-1.4689,1.1113,-0.4603,-0.2456,0.4299,0.367 
-0.1549,0.4588,0.8303,-0.4032,-7.11E-02,0.4648,1.6521,1.0455,-0.2864,1.4135 
-0.5037,1.1244,0.5263,0.6292,-7.56E-02,1.7214,-0.6903,0.6854,-0.4229,0.7137 
-3.37E-02,-0.8994,0.703,0.1171,1.1908,0.4961,0.3558,-8.890000000000001E-02,-0.1056,0.2811 
0.6556999999999999,-6.519999999999999E-02,-9.950000000000001E-02,-0.9519,-8.35E-02,-4.88E-02,0.188,-1.2556,-0.2462,-0.489 
1.17E-02,-0.2602,0.38,1.4564,0.2516,1.3137,8.06E-02,1.1103,-0.4894,3.44E-02 
-0.6231,0.7944,0.6598000000000001,0.2103,-0.5206,5.58E-02,1.3582,0.736,1.8181,1.4561 
0.9576,1.3932,0.8159999999999999,0.3252,0.6247,0.8991,0.2271,-0.1677,-1.7221,-0.228 
-0.2203,-0.7682,0.1149,0.6021,0.7883,0.1544,0.2512,0.1687,0.5123,0.3703 
0.7171999999999999,-0.4087,0.4198,-9.59E-02,-0.9917,-0.1155,-0.9278999999999999,-0.6645,-0.8854,-1.2267 
0.8095,0.9725,0.6245000000000001,-0.9982,-0.1489,0.1344,0.7139,-0.3557,1.1272,0.3041 
7.76E-02,2.3133,-0.6242,-0.6489,0.5036,1.5542,1.2212,0.5595,8.97E-02,0.5783 
1.4458,-0.5037,-0.2557,0.4891,0.8884,0.1309,1.1073,-0.2592,-0.5256,-0.7747000000000001 
-0.2379,6.39E-02,-0.1746,-0.5784,-1.1761,-0.7811,-0.4796,-0.4006,-2.1625,-1.5516 
-1.4068,0.5564,-0.7139,-0.4336,-0.6145,0.7286,-0.3577,-3.82E-02,-0.4845,-0.5991 
3.05E-02,0.8622,0.4027,-0.5193,-0.4567,-0.5785,0.426,0.7738,1.2314,1.0178 
0.4931,-1.8302,-1.234,-0.4674,-1.9678,-1.3388,-0.5926,-0.6656,-1.8652,0.1322 
1.4503,0.3263,0.6996,-1.4805,-1.0115,-0.877,-0.8651,0.6032,-1.4512,-1.5203 
1.2584,0.8341,-0.3258,-1.7227,1.0738,0.3098,-0.3916,0.2451,-1.0721,0.3069 
0.8927,-0.3222,-0.4787,0.5276,0.7091,1.0547,0.4686,-0.4945,-0.4355,-0.5719 
-2.4472,-1.3843,-0.7022,-7.26E-02,-0.7289,0.7899,-1.0676,0.2061,-0.1009,-0.2839 
-1.612,0.1699,0.1175,-0.1864,0.8893,-0.4124,-0.3564,0.7373,0.8871,-1.4959 
-0.7438,-0.3939,0.4527,5.67E-02,-1.2377,-0.5052,1.1491,-1.4324,0.9212,0.7014 
-0.5144,-0.1181,-1.1148,-0.1761,0.8534,-2.32E-02,-1.4408,-1.1692,6.510000000000001E-02,-1.101 
0.403,-0.5145999999999999,-0.4754,7.240000000000001E-02,-0.1311,-0.7598,2.43E-02,-0.4396,1.2466,0.3047 
-0.2801,-1.6208,1.3692,0.3937,-1.1153,-0.8121,1.2357,-0.2333,1.2353,0.4142 
1.0647,1.7528,0.2877,5.35E-02,-0.6306,-0.6446,-1.3258,-0.3687,-1.5429,-2.0861 
-0.5688,1.6579,-0.108,-2.0051,-0.4591,0.4202,-0.383,-0.6166,-1.1622,-0.1534 
1.3658,-0.5956,-1.686,-0.3686,-0.3424,-8.92E-02,-1.1137,-1.0127,-1.6874,-0.2019 
-0.458,-0.2982,-0.4861,1.5725,-0.2177,0.1111,-1.88E-02,0.4111,-1.6728,-0.8688 
-1.6354,-0.7418,-1.2515,5.94E-02,0.1745,-0.6377,1.691,-0.1593,-0.5328000000000001,6.54E-02 
-0.4984,-1.035,0.7824,0.9015,7.7E-02,0.765,-1.836,-1.7852,0.6597,0.3184 
0.3062,-0.7718,-0.5265,0.1859,0.3279,0.6173999999999999,-0.3535,2.0519,1.1031,0.899 
-0.321,0.3412,1.8164,1.2768,1.8356,1.9489,2.3341,2.1703,1.3657,0.3485 
-0.2622,-0.1213,1.7326,0.9281,0.9268,0.9406,1.0661,0.9241,0.4899,2.167 
0.6635,1.1234,0.7603,-0.6333,0.3342,0.7407,-0.3716,-0.5212,-1.8964,-1.5814 
1.4414,-3.23E-02,0.3381,0.2139,0.39,0.7533,2.2738,2.1983,1.5402,1.132 
0.7794,0.9527,4.5E-02,-0.4081,-0.4522,-0.5614,-1.1486,-0.5483,1.1288,-1.2048 
-2.2506,-2.0014,2.33E-02,-1.6437,2.72E-02,-0.9436,-0.1254,-1.3228,0.1235,0.8983 
-0.5342,-1.1379,-2.4029,0.6224,-1.0601,-1.7798,-1.0222,-1.4614,-3.9068,-2.4527 
-0.6499,-0.2005,-0.5622,0.2287,-1.0356,-0.283,-0.4295,-0.3063,-1.1293,-0.6758 
-1.11,-1.1049,-2.0729,-2.8121,-1.4327,-1.2798,-1.3935,-1.7336,-1.6744,-1.8951 
-0.3392,-1.1205,-0.2115,0.5502,0.5203,-0.225,0.127,0.3246,0.5407,-0.5493 
-1.2379,0.1748,-0.3632,-1.4283,-0.84,0.1891,-1.3341,-0.1165,0.117,0.5296 
-9.959999999999999E-02,0.516,0.4486,0.873,0.1674,0.9042,1.9931,1.0623,1.4143,1.7733 
